Estado,por_des_15,po_per_pob,por_sin_seg,por_car_salud,por_car_alim,por_po_patr,gini,por_car_haci
Veracruz de Ignacio de la Llave,27.97495079,89.61097008,70.5112915,72.92471313,53.85559845,86.57189941,0.336628407,40.51295853
Oaxaca,18.78116989,89.26684406,62.45124054,57.66796875,64.35600281,92.32689667,0.304734498,30.69879913
Puebla,19.70841026,83.19323566,16.33381081,16.12116051,45.54410172,81.05660248,0.341397703,27.53918076
Veracruz de Ignacio de la Llave,17.7446003,87.81210766,57.98289108,55.98796082,53.62549973,84.79730225,0.351409495,22.00707054
Oaxaca,24.69746971,92.99255518,39.39393997,39.66176987,69.2039032,93.92060089,0.30707261,43.39501953
Puebla,7.210909843,58.17431445,43.32426834,44.94070816,13.18169975,43.40779877,0.457381904,10.26054001
Veracruz de Ignacio de la Llave,9.870800018,61.75648276,43.22164154,45.97795105,13.86299992,47.33810043,0.376755208,6.363669872
Oaxaca,38.49502945,94.63665181,85.67865753,86.3669281,79.89830017,96.80529785,0.312944591,42.49456024
Puebla,19.09069061,79.25077872,50.15433121,65.45963287,45.57749939,79.32759857,0.381400585,19.85928917
Veracruz de Ignacio de la Llave,25.86853981,91.57270549,43.29922104,41.31818008,44.21279907,82.20310211,0.307435513,10.13206005
Oaxaca,33.20555878,91.31077651,22.38147926,22.41625977,69.94709778,93.63539886,0.309770703,24.01947021
Puebla,20.26927948,90.01271969,48.5235405,53.49518967,51.71260071,85.59249878,0.319725186,22.66580009
Oaxaca,29.30931091,89.48451815,46.13056946,45.67459106,51.50960159,86.33350372,0.313386708,24.92156029
Puebla,17.45511055,81.13103601,46.44997025,44.35578918,40.31000137,80.53829956,0.346586704,17.48521042
Oaxaca,6.434780121,60.65618242,39.92147064,39.97343826,23.62829971,61.66040039,0.340161413,16.99867058
Puebla,27.16464043,86.34851264,20.54795074,20.6674099,49.30530167,86.19309998,0.303724915,11.03448009
Oaxaca,14.22459984,76.26454685,63.26070023,63.52394867,50.01169968,85.92169952,0.301811606,11.51467991
Puebla,27.10071945,78.23168641,26.86623955,26.7870903,47.08710098,82.77770233,0.318681389,19.48501015
Oaxaca,15.63197994,81.29540062,31.65990067,32.13212967,66.95020294,93.12390137,0.300485402,25.38345909
Puebla,42.04450989,93.11405569,53.66555023,54.04719162,67.13580322,92.76509857,0.329484314,32.22988129
Oaxaca,28.60309982,86.14459877,98.02306366,98.27883148,62.46770096,92.98670197,0.268055886,31.49741936
Oaxaca,23.33163071,89.30606086,38.67446136,39.23894882,39.83860016,79.18669891,0.318935812,12.83312988
Oaxaca,9.563850403,97.35040502,58.16804886,58.54465103,54.92219925,89.00869751,0.290615886,11.42961979
Oaxaca,10.05405045,73.81413132,70.37313843,72.68482208,35.76950073,74.26529694,0.322037786,8.01556015
Oaxaca,10.28845978,87.22316145,48.0392189,48.09872818,44.69739914,84.42900085,0.306252301,16.21080971
Oaxaca,13.44262028,92.22375335,96.90265656,97.92626953,49.35200119,88.10089874,0.254538804,1.843320012
Oaxaca,5.75138998,57.53904962,28.80117035,28.8084507,23.06469917,60.9598999,0.363962203,6.334839821
Oaxaca,29.79389,88.38247401,81.32662201,81.64997864,57.98519897,88.95210266,0.321573496,31.4547596
Oaxaca,17.32570076,89.02406581,39.29098892,39.19673157,44.29050064,82.95179749,0.2929506,12.01189995
Oaxaca,3.556060076,49.93563947,36.98189926,33.27389145,9.198800087,36.36370087,0.436904013,6.651529789
Oaxaca,30.46217918,91.46372619,19.71466064,20.1324501,66.42780304,92.04419708,0.325780302,42.91390991
Oaxaca,36.96268082,94.66643582,13.89046955,13.62658978,78.03559875,96.51679993,0.296554714,41.96876144
Oaxaca,21.21622086,74.07786935,23.3366394,23.0382309,35.64910126,75.09420013,0.298141509,19.7183094
Oaxaca,32.33243942,94.66721533,32.15465927,32.04307938,70.25109863,94.36370087,0.299466789,30.53589058
Oaxaca,20.31361961,90.90704257,37.26874924,45.82503128,63.15589905,90.09490204,0.336967409,48.37374878
Oaxaca,35,75.51160907,51.86246872,52.03488159,39.88249969,80.33840179,0.283599913,14.47673988
Oaxaca,38.53054047,89.91301034,53.98463821,54.30223083,62.00180054,90.60980225,0.315289199,33.13608932
Oaxaca,30.31785011,88.94865696,56.20861053,56.36312866,48.29660034,85.38420105,0.293441087,12.39208984
Oaxaca,31.70996094,91.46540739,39.80327988,40.0399704,68.00340271,93.59609985,0.301178813,30.84609985
Oaxaca,14.31243992,69.85813779,62.62042999,63.84820175,32.83869934,67.9815979,0.379974902,17.84288025
Oaxaca,13.10116005,71.85322655,63.72549057,63.84323883,48.66910172,84.58380127,0.306534111,13.27433968
Oaxaca,8.78553009,71.14507751,48.65367126,49.66249084,32.33369827,71.62640381,0.32870239,9.161040306
Oaxaca,41.2213707,91.10817228,57.72357941,57.83628082,69.16729736,93.14089966,0.327632606,38.99629974
Oaxaca,23.38812065,77.18367761,45.94095993,45.97594833,42.02740097,82.11450195,0.287684411,4.625349998
Oaxaca,52.81084061,95.73632744,38.1480484,63.68613815,81.58070374,97.14170074,0.330910891,46.71001816
Oaxaca,6.719369888,61.00950163,41.73363876,41.8171196,24.67499924,63.23500061,0.337053388,5.474669933
Oaxaca,13.83201027,86.9094873,18.83346939,19.22216034,41.80920029,76.94460297,0.371879697,17.23558998
Oaxaca,23.7442894,84.52642639,46.59357834,46.80511093,38.27259827,77.3309021,0.318007112,21.08625984
Oaxaca,23.83073997,76.94501785,56.61289978,56.74797058,42.9734993,82.45529938,0.279608011,12.84552956
Oaxaca,2.145519972,39.55906036,21.06339073,21.72981071,11.91609955,43.06269836,0.361923188,8.577560425
Oaxaca,24.39213943,89.37427411,37.79821014,37.01831055,52.53350067,83.58229828,0.365219802,48.88631058
Oaxaca,24.37442017,86.15046411,22.93524933,22.92329979,50.67869949,83.60919952,0.350638509,30.07235909
Oaxaca,7.70156002,74.15390068,18.37425995,17.90657043,35.64390182,75.46630096,0.310979098,8.99654007
Oaxaca,27.60000038,89.69925474,26.52541924,26.45051003,63.82699966,92.98590088,0.282880515,26.02388954
Oaxaca,31.78622055,85.63012913,44.61248016,44.83934021,49.39490128,82.83969879,0.332766801,22.15189934
Oaxaca,24.11764908,88.2143087,48.06827927,48.43318176,54.1053009,87.2858963,0.325374097,25.03458023
Oaxaca,17.45680046,86.76561082,64.17774963,64.16329193,52.08150101,84.19599915,0.375526488,17.73138046
Oaxaca,33.45220947,88.31423588,69.46308899,70.06401062,63.92620087,92.6160965,0.288428485,25.67901039
Oaxaca,19.88303947,76.4143819,7.264959812,6.666669846,38.3783989,77.78829956,0.290533096,12.44443989
Oaxaca,30.87166977,92.28465615,73.60220337,73.53761292,54.28219986,88.29070282,0.292106211,8.913649559
Oaxaca,14.82758999,63.8565945,32.12366104,31.6804409,38.46960068,78.82319641,0.291566312,8.126720428
Oaxaca,44.71057892,88.35733343,24.2596302,24.02841949,67.81020355,93.10379791,0.313299209,32.39614105
Oaxaca,21.23369026,89.06941627,44.13182831,44.07123184,54.51380157,88.14489746,0.300523102,16.99716949
Oaxaca,26.88546944,90.81410719,29.94202042,33.86959839,59.86169815,89.79509735,0.321431994,40.11128998
Oaxaca,5.69878006,74.52829595,66.63471222,66.86047363,40.145401,79.86650085,0.299095094,5.135660172
Oaxaca,28.22211075,92.52718008,20.72925949,20.78977966,67.92569733,92.20950317,0.336984694,36.84209824
Oaxaca,25.9703598,88.48865338,31.09058952,30.96035004,53.68759918,88.2845993,0.291710287,13.28236961
Oaxaca,24.26717949,76.38022719,54.96368027,87.00547028,43.96640015,80.83920288,0.323299587,22.38661957
Oaxaca,22.37940025,84.78181621,43.82738113,54.40710068,52.93899918,85.38659668,0.334589988,29.69774055
Oaxaca,2.262439966,71.98401161,16.66666985,15.86207008,38.64690018,79.65380096,0.288796693,2.413789988
Oaxaca,15.39634037,69.31411563,19.32313919,18.81414032,32.3288002,71.89830017,0.326720208,16.76234055
Oaxaca,16.53960991,62.40559861,39.25368881,41.54449844,35.3526001,72.28250122,0.352050513,12.04187965
Oaxaca,29.10217094,88.90505332,23.73123932,24.1959095,62.5196991,91.66159821,0.301508099,23.5855999
Oaxaca,30.67160034,93.04991288,19.29121971,19.53808022,75.50579834,95.78040314,0.310248703,46.76055908
Oaxaca,29.07640076,91.32177627,82.97354889,83.27953339,64.25090027,91.14089966,0.324657291,33.32201004
Oaxaca,18.99151993,86.07102118,17.61510086,17.48130989,69.49420166,94.0759964,0.314476013,36.98590851
Oaxaca,13.93805027,80.50201269,13.96605015,14.00928974,67.94100189,94.04119873,0.321916014,28.71516991
Oaxaca,34.18595123,92.8109652,83.43617249,70.98609161,54.63660049,88.13200378,0.322715193,7.451739788
Oaxaca,44.78826904,90.71108965,52.30960846,52.3255806,56.58610153,89.58100128,0.283522904,28.4237709
Oaxaca,18.86768913,82.81848869,30.98603058,30.80617905,62.85720062,89.3565979,0.363221586,25.81837082
Oaxaca,21.48035049,81.55394641,44.45355988,56.86938858,51.38190079,82.08260345,0.387122214,30.94055939
Oaxaca,20.97187042,83.14036625,41.11988831,41.74510956,48.25479889,81.22239685,0.369113714,28.16798973
Oaxaca,8.866709709,71.06666,54.17710876,54.87269974,32.47750092,72.82060242,0.327017486,7.462689877
Oaxaca,7.968130112,64.02501195,27.27272987,28.36878967,21.45549965,59.60850143,0.314483196,8.865249634
Oaxaca,13.6936903,94.91792653,79.47103119,79.74684143,54.08789825,88.62039948,0.342488587,9.113920212
Oaxaca,10.4417696,74.55660231,26.48752022,26.58847046,39.31029892,80.22720337,0.28830269,8.504400253
Oaxaca,39.76356888,94.87898775,94.08228302,94.91085815,64.15249634,90.44940186,0.336831212,46.67747116
Oaxaca,19.00472069,81.89562553,68.19255829,68.62506866,44.68650055,80.11009979,0.371236801,28.2424202
Oaxaca,28.82226944,73.29158722,43.94409943,44.28705978,40.38430023,78.80190277,0.322963506,14.85678005
Oaxaca,21.1678791,66.51886046,50.57802963,50.14836884,27.47220039,70.91359711,0.277125001,7.715129852
Oaxaca,10.07752037,88.84017012,34.20621872,34.26229858,60.91559982,91.8030014,0.277278811,20
Oaxaca,25.5447998,84.83882635,14.52318001,14.70328045,36.0469017,77.63700104,0.290342093,10.98316956
Oaxaca,22.48875046,74.94832704,31.71936989,31.7365303,43.08549881,80.8259964,0.307674587,15.06986046
Oaxaca,14.30245972,89.36759043,47.15623093,47.14319992,63.42869949,91.42970276,0.327560812,20.98225021
Oaxaca,14.64286041,91.04194041,8.285300255,8.309249878,69.38860321,93.41750336,0.313980103,35.11560822
Oaxaca,1.894600034,17.2868712,37.99163055,32.50999832,3.836800098,19.39590073,0.468229294,3.727220058
Oaxaca,4.616049767,58.82324532,28.6982708,29.5931797,11.64019966,40.82849884,0.441609114,6.594490051
Oaxaca,10.3097496,62.9213169,35.61219025,38.48920822,19.60829926,52.02939987,0.413427114,7.247079849
Oaxaca,15.3416996,93.32969363,41.11948013,41.34199142,31.9423008,70.69609833,0.332813412,8.577630043
Oaxaca,30.29557037,90.60463345,60.65116882,61.33652115,67.79109955,93.56950378,0.294662088,28.44869041
Oaxaca,11.98645973,78.68071038,63.28118134,60.17948914,29.04400063,64.85109711,0.415349305,17.59181976
Oaxaca,18.15920067,88.93249901,43.86281967,44.30970001,38.44400024,79.13140106,0.2887896,15.48507977
Oaxaca,24.89816093,86.95484245,69.86704254,62.06037903,56.30730057,86.70400238,0.3533732,28.50918007
Oaxaca,14.91901016,65.60888493,32.44818878,33.08724976,23.9571991,61.13650131,0.383400291,9.664429665
Oaxaca,29.32633972,91.85957722,84.23597717,84.36657715,61.71670151,90.39949799,0.327370912,29.64958954
Oaxaca,13.43284035,76.56325064,67.40614319,67.5324707,36.24819946,75.78939819,0.319253415,18.26840019
Oaxaca,15.66666985,88.98437054,30.78730965,30.91786957,54.87779999,88.41079712,0.296367288,20.53140068
Oaxaca,9.256139755,40.22651399,14.73124027,14.85278988,6.73759985,30.43980026,0.424504995,8.447369576
Oaxaca,29.27264977,92.65097788,32.15475082,32.80578995,58.60820007,89.91660309,0.300897896,36.15879822
Oaxaca,17.18399048,73.09095173,40.16051865,38.00347137,32.6955986,72.02159882,0.329380512,21.70853043
Oaxaca,14.13255024,70.43096532,28.0732708,28.05831909,24.31900024,60.67290115,0.378933012,38.0156517
Oaxaca,27.40274048,90.60985041,50.24588013,77.91829681,61.33909988,88.93969727,0.346486092,49.84931183
Oaxaca,9.601409912,71.12569313,41.73263168,42.27882004,24.59410095,61.05289841,0.360121191,18.95442009
Oaxaca,38.34807968,85.02609092,11.13537025,11.33786964,50.03960037,86.24240112,0.374043405,16.09976959
Oaxaca,23.30220985,85.99899368,73.39679718,57.32273102,55.53549957,86.83730316,0.333389699,31.71475029
Oaxaca,39.07691956,93.73427976,24.82014084,24.84848022,43.92739868,84.69499969,0.268155187,5.454549789
Oaxaca,11.71547985,68.04006944,77.9681015,78.60157013,35.36380005,74.11750031,0.332114488,11.69379044
Oaxaca,18.13602066,87.07080295,39.09994125,40.3196106,56.95240021,88.34329987,0.311164498,15.84463978
Oaxaca,7.770959854,80.18100094,58.56573868,58.4931488,60.45479965,91.3022995,0.295565486,22.7709198
Oaxaca,10.11590958,76.48789981,80.64057159,81.14993286,45.47570038,81.87390137,0.326842606,17.23885918
Oaxaca,11.34494019,66.19518749,35.11899185,34.20729065,27.37919998,65.79219818,0.394778788,24.83535957
Oaxaca,19.73683929,88.16232977,87.7161026,88.68274689,49.64170074,86.12830353,0.292245597,19.29499054
Oaxaca,21.92308044,79.57147696,40.66389847,41.44927979,41.29669952,79.21820068,0.327018291,10.86956024
Oaxaca,21.52380943,86.7039534,13.92856979,14.30333042,58.78770065,90.84670258,0.277485311,15.41306973
Oaxaca,40.93264008,90.41001572,9.615380287,10.03542042,59.45940018,90.3132019,0.324278891,28.4533596
Oaxaca,21.97378922,94.34761882,30.49180031,30.4597702,67.43090057,93.20410156,0.305963397,21.4596405
Oaxaca,18.08939934,65.99405902,41.07387161,41.93703079,31.30400085,64.51210022,0.424511313,29.22781944
Oaxaca,28.28976059,92.79896598,69.63111115,72.46276855,63.3891983,90.29640198,0.334562302,31.15204048
Oaxaca,27.68651962,94.91921234,62.17470169,62.44102859,65.91249847,92.31349945,0.316054791,35.8153801
Oaxaca,16.57872963,74.17116844,36.87107086,39.61339951,24.25279999,61.5461998,0.384771287,29.15872955
Oaxaca,18.42457008,91.18176394,19.18158913,19.34370041,59.05329895,89.98339844,0.298411787,25.47496033
Oaxaca,17.15526962,78.57914736,66.28787994,66.4098587,54.16249847,88.58570099,0.314637214,20.4930706
Oaxaca,19.1112709,91.65291039,34.88426971,35.45825958,60.59170151,90.39019775,0.327082694,27.75638008
Oaxaca,23.72372055,74.71258766,84.78746796,85.61643982,42.49530029,81.20570374,0.311229795,12.2146101
Oaxaca,10.70234013,69.68828341,41.87192154,41.81359863,37.19639969,75.9693985,0.3298935,15.3652401
Oaxaca,11.67959023,77.67076549,84.17211151,85.6042099,22.95630074,61.76760101,0.360124201,13.06818008
Oaxaca,16.76152992,82.48383196,45.9727211,59.91833115,35.19300079,71.51360321,0.370786488,28.33709908
Oaxaca,12.37623978,89.77488394,44.91017914,45.24290848,61.09749985,91.85420227,0.284105688,14.06882954
Oaxaca,22.25064087,88.56526767,30.96603012,30.91637039,51.3891983,85.60540009,0.318038493,20.68504906
Oaxaca,38.5351181,86.71248707,51.57086945,52.40008163,53.18109894,83.64489746,0.40291509,13.73077011
Oaxaca,4.131989956,38.40205354,42.03664017,43.72925186,7.053800106,27.05680084,0.487612188,10.03831005
Oaxaca,6.089069843,53.33694607,50.41363907,51.20185852,19.37080002,53.12009811,0.390608609,12.53553963
Oaxaca,13.68124008,77.59811208,25.18637085,25.14872932,34.49309921,74.62519836,0.308165103,14.11573982
Oaxaca,6.289309978,85.35435222,41.81034851,40,34.63899994,76.46340179,0.269088507,4.545450211
Oaxaca,4.881360054,50.65755719,31.26502991,31.39880943,18.02179909,52.91239929,0.367879003,9.821430206
Oaxaca,5.018179893,80.23028168,48.99945831,51.06998062,33.88639832,72.47160339,0.364470512,12.67442036
Oaxaca,16.14583015,90.0593964,42.55644989,43.24536896,54.7655983,87.19499969,0.315046996,21.70145988
Oaxaca,17.65987968,78.43738405,68.37197876,69.14093018,41.03900146,77.23690033,0.391202301,19.80274963
Oaxaca,20.55555916,73.84898457,3.036580086,2.930399895,38.20090103,80.97389984,0.270722687,12.38094997
Oaxaca,15.83992958,89.2912206,34.41593933,34.93941879,60.88669968,90.17620087,0.311202109,21.44265938
Oaxaca,24.8692894,79.06519386,57.68857956,75.48150635,41.45439911,75.79190063,0.378916115,23.50625992
Oaxaca,17.60611916,68.61361012,77.83400726,79.24022675,35.91469955,75.02380371,0.324734688,5.350450039
Oaxaca,1.235960007,16.6813146,29.49941063,28.16950035,0.998899996,7.867499828,0.470714599,3.299760103
Oaxaca,25.68909073,80.52599947,61.26572037,61.18827057,45.12329865,82.38050079,0.348280787,10.11583042
Oaxaca,51.69578934,96.4415849,68.61466217,69.43019104,78.61270142,95.7141037,0.354367197,70.69944
Oaxaca,17.37125015,79.40195277,66.02629089,68.29924774,53.03730011,88.02320099,0.288277298,10.54897976
Oaxaca,39.18495178,96.00096184,15.09803963,15.6504097,64.79139709,90.70140076,0.32659179,34.55284882
Oaxaca,30.89579964,90.96673667,85.63684845,85.8503418,57.04529953,89.06580353,0.301635295,17.82312965
Oaxaca,9.696570396,68.58440923,59.40792847,59.56341171,28.87969971,69.24389648,0.320403695,9.660570145
Oaxaca,14.99312019,84.67411614,90.41850281,90.48671722,43.22600174,81.49659729,0.353421807,9.623889923
Oaxaca,20.73863983,70.49274547,46.27832031,46.69580078,33.78079987,73.46869659,0.331943303,7.646100044
Oaxaca,21.94305038,67.80104796,96.04450226,96.62921143,41.91719818,82.61730194,0.269199014,3.121099949
Oaxaca,18.06723022,81.83209758,85.71826172,86.56419373,43.16740036,80.30370331,0.319417596,14.57444
Oaxaca,15.70248032,90.38845412,65.94360352,66.1830368,62.1908989,92.3085022,0.283844709,23.98649025
Oaxaca,15.35509014,73.26953329,46.72460175,49.31605148,31.09390068,70.54660034,0.329016805,8.20734024
Oaxaca,4.138639927,62.19532695,33.49790955,33.41075897,30.05170059,69.61990356,0.322151989,12.89198971
Oaxaca,22.65567017,82.30101489,40.02719116,41.89406967,35.89580154,71.00150299,0.40450111,30.35754967
Oaxaca,5.135950089,83.05776637,40.3213501,40.48551178,42.42020035,80.40789795,0.330418199,7.445139885
Oaxaca,21.06171989,93.46349409,37.05469131,37.45845032,67.80349731,92.81809998,0.334282696,35.50947189
Oaxaca,25.19305038,89.80251155,90.16069031,90.35147095,57.62450027,88.01249695,0.335956812,35.07947159
Oaxaca,15.37267017,73.5597884,50.22026062,50.35931015,39.15980148,75.90570068,0.349556714,13.15643978
Oaxaca,13.98003006,55.3746612,26.47536087,26.71459961,24.43530083,64.10320282,0.354247987,5.641590118
Oaxaca,7.956989765,69.83660192,68.33579254,70.48665619,35.56769943,71.395401,0.357300311,11.32075024
Oaxaca,27.34807014,80.97804108,27.46331024,27.81954956,36.29019928,74.36029816,0.334833413,12.9967804
Oaxaca,31.20222092,82.88214863,83.19194031,83.86022949,43.61539841,80.14579773,0.341020793,23.01719093
